CombID,Idx1,Idx2,Idx3,TripleProduct,MeanDis_km,Converged
1327,2,25,28,0.0675159686795202,41.3111512662798,1
1328,2,25,29,0.0676958078287202,41.3111512662996,1
1329,2,25,30,0.0678766680625196,41.3111512661075,1
1330,2,25,31,0.0680596474391174,41.3111512658709,1
1331,2,25,32,0.0682499312576096,41.3111512662303,1
1332,2,25,33,0.0684593820227739,41.3111512661834,1
1333,2,25,34,0.0607615060886564,41.3111512660402,1
1334,2,25,35,0.0607624704309673,41.3111512659777,1
1335,2,25,36,0.0607633804982621,41.3111512664619,1
1336,2,25,37,0.0607652146363215,41.31115126603,1
1337,2,25,38,0.0607669582224492,41.3111512660371,1
1338,2,25,39,0.0607684929847977,41.3111512660183,1
1339,2,25,40,0.0607701216755309,41.3111512661383,1
1340,2,26,27,0.0664390063773213,41.3111512659737,1
1341,2,26,28,0.0666145363672423,41.3111512659138,1
1342,2,26,29,0.0667934331724525,41.3111512661838,1
1343,2,26,30,0.0669733692345778,41.3111512662303,1
1344,2,26,31,0.0671554488091764,41.3111512659921,1
1345,2,26,32,0.0673448427733966,41.3111512661769,1
1346,2,26,33,0.0675533564048466,41.3111512663467,1
1347,2,26,34,0.0599056520518553,41.3111512664882,1
1348,2,26,35,0.0599075531500924,41.3111512660173,1
1349,2,26,36,0.059909487724915,41.311151266073,1
1350,2,26,37,0.059912350505508,41.3111512660659,1
1351,2,26,38,0.0599151224708268,41.3111512660601,1
1352,2,26,39,0.0599176896391921,41.3111512663109,1
1353,2,26,40,0.0599202516440048,41.3111512660398,1
1354,2,27,28,0.000189036596589502,0,0
1355,2,27,29,0.000387189972388615,0,0
1356,2,27,30,0.000589655551565418,0,0
1357,2,27,31,0.000799262490771498,0,0
1358,2,27,32,0.00102345147837548,0,0
1359,2,27,33,0.00127596123346581,0,0
1360,2,27,34,0.00587324261194272,41.3111512661546,1
1361,2,27,35,0.00574457272224846,41.3111512659002,1
1362,2,27,36,0.00560411155097933,41.3111512662481,1
1363,2,27,37,0.00546141588589936,41.311151265997,1
1364,2,27,38,0.00531891996388599,41.3111512661483,1
1365,2,27,39,0.00517625678789835,41.3111512659035,1
1366,2,27,40,0.00504684957121167,41.3111512661342,1
1367,2,28,29,0.000198167882591259,0,0
1368,2,28,30,0.000400656404318985,0,0
1369,2,28,31,0.00061029905448708,0,0
1370,2,28,32,0.000834541467037073,0,0
1371,2,28,33,0.00108712506922115,0,0
1372,2,28,34,0.00605920702457506,41.3111512660228,1
1373,2,28,35,0.00593020260177274,41.3111512660851,1
1374,2,28,36,0.00578937584041035,41.3111512662118,1
1375,2,28,37,0.00564631132275883,41.3111512661886,1
1376,2,28,38,0.00550344681749595,41.3111512661849,1
1377,2,28,39,0.00536041403367687,41.3111512661754,1
1378,2,28,40,0.00523067221633944,41.3111512661798,1
1379,2,29,30,0.000202497033401394,0,0
1380,2,29,31,0.000412161031411385,0,0
1381,2,29,32,0.000636442241053908,0,0
1382,2,29,33,0.000889083874035078,0,0
1383,2,29,34,0.00625368933590946,41.3111512659248,1
1384,2,29,35,0.00612434412048553,41.3111512662176,1
1385,2,29,36,0.00598314491658351,41.3111512658932,1
1386,2,29,37,0.00583970470804915,41.311151266052,1
1387,2,29,38,0.00569646477888584,41.3111512662841,1
1388,2,29,39,0.00555305551000636,41.3111512661266,1
1389,2,29,40,0.00542297288583012,41.3111512658425,1
1390,2,30,31,0.000209676806761294,0,0
1391,2,30,32,0.000433988027763878,0,0
1392,2,30,33,0.000686678107854629,0,0
1393,2,30,34,0.00645215167610849,41.3111512661133,1
1394,2,30,35,0.00632246377876396,41.311151266004,1
1395,2,30,36,0.00618089006075363,41.3111512662134,1
1396,2,30,37,0.0060370721150602,41.311151265973,1
1397,2,30,38,0.00589345471295011,41.3111512658491,1
1398,2,30,39,0.00574966689405558,41.3111512659945,1
1399,2,30,40,0.00561924160510402,41.3111512660236,1
1400,2,31,32,0.000224328107864823,0,0
1401,2,31,33,0.000477052369151789,0,0
1402,2,31,34,0.00665724261029028,41.3111512663249,1
1403,2,31,35,0.00652720808411042,41.3111512660223,1
1404,2,31,36,0.00638525552825504,41.3111512658166,1
1405,2,31,37,0.00624105554934494,41.3111512658744,1
1406,2,31,38,0.00609705637491346,41.3111512659963,1
1407,2,31,39,0.00595288567921989,41.3111512658618,1
1408,2,31,40,0.00582211382582931,41.3111512661618,1
1409,2,32,33,0.000252740477116295,0,0
1410,2,32,34,0.00687612824659513,41.3111512662195,1
1411,2,32,35,0.00674573334333416,41.3111512660183,1
1412,2,32,36,0.00660338691061188,41.3111512661457,1
1413,2,32,37,0.0064587898171866,41.3111512659403,1
1414,2,32,38,0.00631439379119315,41.3111512659626,1
1415,2,32,39,0.00616982507609781,41.3111512662961,1
1416,2,32,40,0.0060386929739045,41.3111512660109,1
1417,2,33,34,0.00712223988439839,41.3111512662296,1
1418,2,33,35,0.00699144838610166,41.311151266216,1
1419,2,33,36,0.00684866847955945,41.3111512660208,1
1420,2,33,37,0.00670363442729216,41.311151266346,1
1421,2,33,38,0.00655880172417991,41.311151265962,1
1422,2,33,39,0.00641379502869575,41.3111512663015,1
1423,2,33,40,0.00628226652928167,41.3111512659929,1
1424,2,34,35,0.00011618504962148,41.3111512663291,1
1425,2,34,36,0.000243004831246113,41.3111512664255,1
1426,2,34,37,0.000371921429093938,41.311151265736,1
1427,2,34,38,0.000500649897716688,41.3111512651018,1
1428,2,34,39,0.000629511069049368,41.3111512661945,1
1429,2,34,40,0.000746419364269156,41.3111512654043,1
1430,2,35,36,0.000126820054189756,41.3111512663154,1
1431,2,35,37,0.000255735190920265,41.3111512660843,1
1432,2,35,38,0.000384462368588611,41.3111512661287,1
1433,2,35,39,0.000513322650375229,41.3111512656585,1
1434,2,35,40,0.000630229686740492,41.311151266179,1
1435,2,36,37,0.000128913239440301,41.3111512661508,1
1436,2,36,38,0.000257638705998322,41.3111512658507,1
1437,2,36,39,0.000386497714513491,41.311151265163,1
1438,2,36,40,0.000503403102536025,41.3111512661611,1
1439,2,37,38,0.000128725653001564,41.3111512662904,1
1440,2,37,39,0.00025758529502373,41.3111512662837,1
1441,2,37,40,0.000374490756459263,41.3111512648672,1
1442,2,38,39,0.000128860088241244,41.3111512663834,1
1443,2,38,40,0.000245765453905915,41.3111512658742,1
1444,2,39,40,0.000116904864548985,41.3111512655589,1
1445,3,4,5,6.1938089915628e-07,44.9661661725547,1
1446,3,4,6,6.23287931558422e-07,42.30626880265,1
1447,3,4,7,6.30553082625542e-07,42.3062688026264,1
1448,3,4,8,6.36876117881082e-07,0,0
1449,3,4,9,2.11727742524151e-05,460.35067369179,1
1450,3,4,10,2.19809150410221e-05,41.3111512661443,1
1451,3,4,11,5.27737318491844e-06,0,0
1452,3,4,12,5.30210351997558e-06,0,0
1453,3,4,13,5.3178037980185e-06,0,0
1454,3,4,14,5.33498103737944e-06,0,0
1455,3,4,15,3.02528013227327e-05,41.3111512661199,1
1456,3,4,16,3.03157567514319e-05,41.3111512664606,1
1457,3,4,17,3.03688145125384e-05,41.3111512662727,1
1458,3,4,18,3.04272368600563e-05,41.3111512663404,1
1459,3,4,19,0.00026951087961375,41.311151266053,1
1460,3,4,20,0.000271999259340473,41.3111512662238,1
1461,3,4,21,0.000274412711830962,41.3111512660494,1
1462,3,4,22,0.00027672684117196,41.3111512661714,1
1463,3,4,23,0.000302800727502432,41.3111512657049,1
1464,3,4,24,0.00030434605244143,41.3111512658676,1
1465,3,4,25,0.000305758256713744,41.3111512659384,1
1466,3,4,26,0.000307260404195441,41.3111512657951,1
1467,3,4,27,0.000757403781808691,41.3111512660139,1
1468,3,4,28,0.000758530473826763,41.3111512660047,1
1469,3,4,29,0.000759653389462302,41.311151265814,1
1470,3,4,30,0.000760768212388546,41.3111512659091,1
1471,3,4,31,0.000761874448722742,41.3111512661836,1
1472,3,4,32,0.000762996634658321,41.3111512663305,1
1473,3,4,33,0.000764205806049217,41.3111512659943,1
1474,3,4,34,0.000709975802369908,41.3111512651021,1
1475,3,4,35,0.000709402561213136,41.3111512650158,1
1476,3,4,36,0.000708775183886338,41.3111512651842,1
1477,3,4,37,0.000708148057121903,41.311151265106,1
1478,3,4,38,0.000707520818569021,41.3111512650934,1
1479,3,4,39,0.000706890471957905,41.311151265274,1
1480,3,4,40,0.00070632135635651,41.3111512653384,1
1481,3,5,6,1.64599794638733e-08,0,0
1482,3,5,7,7.16897068033508e-08,0,0
1483,3,5,8,1.12575678723028e-07,0,0
1484,3,5,9,0.000225795242428284,41.3111512661005,1
1485,3,5,10,0.000234426041433301,41.3111512659353,1
1486,3,5,11,4.416050827709e-05,44.9661661724302,1
1487,3,5,12,4.442226665725e-05,41.3111512660162,1
1488,3,5,13,4.45800787318837e-05,41.3111512666135,1
1489,3,5,14,4.47553808872955e-05,41.3111512665386,1
1490,3,5,15,0.000316022538773326,41.3111512659435,1
1491,3,5,16,0.000316726326737413,41.3111512657405,1
1492,3,5,17,0.00031731755914168,41.3111512658306,1
1493,3,5,18,0.000317970508247033,41.3111512658624,1
1494,3,5,19,0.00310227259037603,41.3111512661554,1
1495,3,5,20,0.00313054684645917,41.3111512661883,1
1496,3,5,21,0.00315793024260219,41.3111512660782,1
1497,3,5,22,0.00318414065786929,41.3111512662065,1
1498,3,5,23,0.00347515930040661,41.3111512661848,1
1499,3,5,24,0.00349200203875598,41.3111512663215,1
1500,3,5,25,0.00350732449853228,41.3111512663539,1
1501,3,5,26,0.00352354519026542,41.3111512659271,1
1502,3,5,27,0.00855050342901107,41.3111512662712,1
1503,3,5,28,0.00856306613402757,41.3111512659425,1
1504,3,5,29,0.00857557871743682,41.3111512661087,1
1505,3,5,30,0.0085879964008295,41.3111512663,1
1506,3,5,31,0.00860031128661937,41.3111512660912,1
1507,3,5,32,0.00861279422494229,41.311151266581,1
1508,3,5,33,0.00862623577114838,41.3111512663574,1
1509,3,5,34,0.00801910559552085,41.3111512660716,1
1510,3,5,35,0.00801252907886093,41.3111512659426,1
1511,3,5,36,0.0080053317780544,41.3111512659818,1
1512,3,5,37,0.00799813548396203,41.3111512660587,1
1513,3,5,38,0.00799093809081335,41.3111512661107,1
1514,3,5,39,0.00798370547302388,41.3111512660016,1
1515,3,5,40,0.00797717493092365,41.3111512662174,1
1516,3,6,7,5.53850438773885e-08,0,0
1517,3,6,8,9.63608890669626e-08,0,0
1518,3,6,9,0.00022665688653102,41.3111512662846,1
1519,3,6,10,0.000235320652052467,41.3111512661807,1
1520,3,6,11,4.42988255591025e-05,41.3111512669332,1
1521,3,6,12,4.45615778957543e-05,41.3111512658832,1
1522,3,6,13,4.47199682101034e-05,41.3111512663591,1
1523,3,6,14,4.48959196819455e-05,41.3111512661538,1
1524,3,6,15,0.000317212032687989,41.3111512659819,1
1525,3,6,16,0.000317918587087592,41.3111512661307,1
1526,3,6,17,0.000318512138960387,41.3111512659597,1
1527,3,6,18,0.000319167654277699,41.3111512657308,1
1528,3,6,19,0.00311467939206893,41.3111512661796,1
1529,3,6,20,0.00314306587272271,41.3111512665193,1
1530,3,6,21,0.00317055786510705,41.3111512659811,1
1531,3,6,22,0.00319687211699615,41.3111512660968,1
1532,3,6,23,0.00348903358397888,41.3111512660979,1
1533,3,6,24,0.00350594149887433,41.3111512662111,1
1534,3,6,25,0.00352132308300135,41.3111512661987,1
1535,3,6,26,0.00353760617486912,41.31115126596,1
1536,3,6,27,0.00858431177422931,41.3111512647034,1
1537,3,6,28,0.00859692378261974,41.3111512648236,1
1538,3,6,29,0.00860948545359459,41.3111512649767,1
1539,3,6,30,0.00862195184098985,41.3111512647761,1
1540,3,6,31,0.00863431501052647,41.3111512648009,1
1541,3,6,32,0.00864684686880654,41.3111512647107,1
1542,3,6,33,0.00866034107020486,41.311151264602,1
1543,3,6,34,0.00805082229569765,41.3111512663841,1
1544,3,6,35,0.0080442195284284,41.3111512659661,1
1545,3,6,36,0.00803699349979125,41.3111512659769,1
1546,3,6,37,0.00802976847755991,41.3111512661736,1
1547,3,6,38,0.00802254235231027,41.3111512659733,1
1548,3,6,39,0.00801528086282036,41.3111512658671,1
1549,3,6,40,0.00800872425048047,41.3111512660348,1
1550,3,7,8,4.08916050220278e-08,0,0
1551,3,7,9,0.000227417436296481,41.3111512661395,1
1552,3,7,10,0.000236110377181945,41.3111512662101,1
1553,3,7,11,4.43462356129467e-05,41.3111512653769,1
1554,3,7,12,4.46098531111069e-05,41.3111512663065,1
1555,3,7,13,4.47686945315316e-05,41.311151266352,1
1556,3,7,14,4.49451705632944e-05,41.3111512662258,1
1557,3,7,15,0.000318221262254911,41.311151266037,1
1558,3,7,16,0.00031893045818692,41.3111512659259,1
1559,3,7,17,0.000319526213916915,41.3111512662152,1
1560,3,7,18,0.000320184178653588,41.3111512658264,1
1561,3,7,19,0.00312703603179741,41.3111512662255,1
1562,3,7,20,0.00315553227400186,41.3111512661526,1
1563,3,7,21,0.00318313025962365,41.3111512659737,1
1564,3,7,22,0.00320954560260874,41.3111512662728,1
1565,3,7,23,0.00350279564169581,41.3111512662847,1
1566,3,7,24,0.00351976332137173,41.3111512663169,1
1567,3,7,25,0.00353519870813964,41.3111512662354,1
1568,3,7,26,0.00355153811847004,41.3111512660705,1
1569,3,7,27,0.00861706947597222,41.3111512646441,1
1570,3,7,28,0.00862972837482513,41.3111512646909,1
1571,3,7,29,0.00864233668508829,41.311151264671,1
1572,3,7,30,0.00865484932024409,41.3111512645859,1
1573,3,7,31,0.00866725829741632,41.3111512645414,1
1574,3,7,32,0.00867983651232359,41.3111512645989,1
1575,3,7,33,0.00869338055810295,41.3111512659177,1
1576,3,7,34,0.00808157597832036,41.3111512659715,1
1577,3,7,35,0.00807494718597628,41.3111512660749,1
1578,3,7,36,0.00806769267793502,41.3111512662175,1
1579,3,7,37,0.00806043916576556,41.3111512663431,1
1580,3,7,38,0.00805318454765427,41.3111512664206,1
1581,3,7,39,0.00804589442927151,41.3111512660483,1
1582,3,7,40,0.00803931196325186,41.311151266307,1
1583,3,8,9,0.000228324861477838,41.3111512660705,1
1584,3,8,10,0.000237052564857312,41.3111512662252,1
1585,3,8,11,4.4448689400195e-05,41.3111512661296,1
1586,3,8,12,4.47133466199257e-05,41.3111512663438,1
1587,3,8,13,4.48727626951146e-05,41.3111512664652,1
1588,3,8,14,4.50498944358007e-05,41.3111512665113,1
1589,3,8,15,0.000319450403272518,41.3111512657227,1
1590,3,8,16,0.00032016262816816,41.3111512660153,1
1591,3,8,17,0.00032076091717809,41.311151265988,1
1592,3,8,18,0.000321421691116267,41.3111512656552,1
1593,3,8,19,0.00314091531789652,41.3111512661327,1
1594,3,8,20,0.00316953594122815,41.3111512658249,1
1595,3,8,21,0.00319725415953481,41.3111512659968,1
1596,3,8,22,0.00322378431709139,41.3111512661492,1
1597,3,8,23,0.00351828409596434,41.3111512660223,1
1598,3,8,24,0.00353532170856259,41.3111512661357,1
1599,3,8,25,0.00355082029571202,41.3111512664049,1
1600,3,8,26,0.00356722613890464,41.3111512659294,1
1601,3,8,27,0.00865436146367549,41.311151265026,1
1602,3,8,28,0.00866707423653152,41.3111512648827,1
1603,3,8,29,0.00867973615840741,41.311151264993,1
1604,3,8,30,0.00869230197058411,41.3111512649771,1
1605,3,8,31,0.00870476364216356,41.3111512651334,1
1606,3,8,32,0.00871739521421581,41.3111512645609,1
1607,3,8,33,0.00873099666122123,41.3111512648089,1
1608,3,8,34,0.00811657388785301,41.3111512663586,1
1609,3,8,35,0.00810991579847236,41.3111512662432,1
1610,3,8,36,0.00810262922961842,41.3111512664335,1
1611,3,8,37,0.00809534365037359,41.3111512661567,1
1612,3,8,38,0.00808805696134633,41.3111512664772,1
1613,3,8,39,0.00808073461761817,41.3111512662677,1
1614,3,8,40,0.00807412305156738,41.3111512663239,1
1615,3,9,10,4.25608331955648e-07,41.3111512663239,1
1616,3,9,11,0.000414293184371923,0,0
1617,3,9,12,0.000414360737161921,0,0
1618,3,9,13,0.000414689660215233,0,0
1619,3,9,14,0.000414959132463033,0,0
1620,3,9,15,0.000225813771249418,0,0
1621,3,9,16,0.000224706040287303,0,0
1622,3,9,17,0.000223837689009848,0,0
1623,3,9,18,0.00022281528763236,41.3111512663239,1
1624,3,9,19,0.00779720981486695,41.31115126591,1
1625,3,9,20,0.0078565919133548,41.3111512664123,1
1626,3,9,21,0.00791283577665206,41.3111512663103,1
1627,3,9,22,0.00796519097519995,41.3111512658951,1
1628,3,9,23,0.00840807278996531,41.3111512658003,1
1629,3,9,24,0.00842047303938026,41.3111512660901,1
1630,3,9,25,0.00842943356079515,41.3111512661805,1
1631,3,9,26,0.00843631024926998,41.3111512660412,1
1632,3,9,27,0.0161769733794122,41.31115126633,1
1633,3,9,28,0.0161956785412383,41.3111512663522,1
1634,3,9,29,0.0162140470374257,41.3111512660931,1
1635,3,9,30,0.0162321216895966,41.3111512662473,1
1636,3,9,31,0.0162498125733918,41.311151266097,1
1637,3,9,32,0.0162674337008137,41.3111512661694,1
1638,3,9,33,0.0162861131210103,41.3111512660748,1
1639,3,9,34,0.0153016569914067,41.311151266194,1
1640,3,9,35,0.015285821862075,41.3111512662544,1
1641,3,9,36,0.0152685013253572,41.3111512663222,1
1642,3,9,37,0.0152511238594465,41.311151266269,1
1643,3,9,38,0.01523374957611,41.3111512660801,1
1644,3,9,39,0.0152163042240555,41.3111512662626,1
1645,3,9,40,0.0152005367077227,41.3111512661545,1
1646,3,10,11,0.000430212369581818,41.3111512658843,1
1647,3,10,12,0.000430282997906503,41.3111512663419,1
1648,3,10,13,0.000430624791181808,41.3111512660793,1
1649,3,10,14,0.000430904894171161,41.3111512661816,1
1650,3,10,15,0.000235040959012102,0,0
1651,3,10,16,0.000233892212724931,0,0
1652,3,10,17,0.000232991784013843,0,0
1653,3,10,18,0.000231931533122254,0,0
1654,3,10,19,0.00808940285197472,41.3111512661877,1
1655,3,10,20,0.00815100147722457,41.31115126605,1
1656,3,10,21,0.00820934359056791,41.3111512660756,1
1657,3,10,22,0.00826365060979933,41.3111512660243,1
1658,3,10,23,0.00872291259239915,41.3111512657168,1
1659,3,10,24,0.00873575508164814,41.3111512659176,1
1660,3,10,25,0.00874502922832813,41.3111512658654,1
1661,3,10,26,0.00875213819651767,41.3111512660498,1
1662,3,10,27,0.0167792050242557,41.3111512663755,1
1663,3,10,28,0.0167986014924994,41.311151266163,1
1664,3,10,29,0.0168176485208702,41.3111512664382,1
1665,3,10,30,0.0168363906522087,41.3111512661078,1
1666,3,10,31,0.0168547345397727,41.3111512660838,1
1667,3,10,32,0.0168730056878278,41.3111512663376,1
1668,3,10,33,0.0168923737739392,41.3111512660765,1
1669,3,10,34,0.0158714321841728,41.3111512668266,1
1670,3,10,35,0.015855004169018,41.3111512662481,1
1671,3,10,36,0.015837035138389,41.3111512669098,1
1672,3,10,37,0.0158190070006077,41.3111512661689,1
1673,3,10,38,0.015800982169123,41.3111512661863,1
1674,3,10,39,0.0157828836187851,41.3111512661014,1
1675,3,10,40,0.0157665257144099,41.3111512662793,1
1676,3,11,12,4.6706718076313e-07,0,0
1677,3,11,13,6.92293616745241e-07,0,0
1678,3,11,14,9.61238418728634e-07,0,0
1679,3,11,15,0.000535679723392654,41.3111512659985,1
1680,3,11,16,0.000537187693690982,41.3111512661547,1
1681,3,11,17,0.000538442327695649,41.3111512660263,1
1682,3,11,18,0.000539840329377117,41.3111512663637,1
1683,3,11,19,0.00721706587481285,41.3111512661972,1
1684,3,11,20,0.00728055780265879,41.311151265984,1
1685,3,11,21,0.00734180139587611,41.3111512661318,1
1686,3,11,22,0.00740013224661458,41.3111512660057,1
1687,3,11,23,0.00802071629731531,41.3111512661984,1
1688,3,11,24,0.00805404486943356,41.3111512662644,1
1689,3,11,25,0.00808391127299778,41.3111512660981,1
1690,3,11,26,0.00811501821756231,41.3111512661233,1
1691,3,11,27,0.0188524727741324,41.3111512660578,1
1692,3,11,28,0.0188791813639787,41.3111512661642,1
1693,3,11,29,0.0189057321455132,41.3111512661531,1
1694,3,11,30,0.0189320513334561,41.3111512661813,1
1695,3,11,31,0.0189581068499766,41.3111512661681,1
1696,3,11,32,0.0189844570695272,41.3111512662509,1
1697,3,11,33,0.0190127731385553,41.3111512661233,1
1698,3,11,34,0.0177062620992782,41.311151266789,1
1699,3,11,35,0.0176910983901043,41.3111512667193,1
1700,3,11,36,0.0176745051424573,41.3111512665492,1
1701,3,11,37,0.0176579026078686,41.3111512669982,1
1702,3,11,38,0.017641298679152,41.3111512668125,1
1703,3,11,39,0.0176246162201744,41.3111512666105,1
1704,3,11,40,0.0176095500895451,41.3111512669359,1
1705,3,12,13,2.24892338067065e-07,0,0
1706,3,12,14,4.93577194496199e-07,0,0
1707,3,12,15,0.000535512490273047,41.3111512661412,1
1708,3,12,16,0.000537021955291543,41.3111512662113,1
1709,3,12,17,0.000538277772835861,41.311151266444,1
1710,3,12,18,0.000539677155107367,41.311151266137,1
1711,3,12,19,0.0072270331006743,41.3111512661536,1
1712,3,12,20,0.00729060232761036,41.311151266216,1
1713,3,12,21,0.00735191931532077,41.3111512663203,1
1714,3,12,22,0.00741031870159824,41.3111512662722,1
1715,3,12,23,0.00803150323947586,0,0
1716,3,12,24,0.00806485122583473,0,0
1717,3,12,25,0.00809473260122228,41.3111512661507,1
1718,3,12,26,0.00812585237060892,41.3111512660297,1
1719,3,12,27,0.0188737844220593,41.3111512654324,1
1720,3,12,28,0.018900518454774,41.3111512654433,1
1721,3,12,29,0.0189270942738942,41.3111512655793,1
1722,3,12,30,0.0189534381303853,41.3111512656368,1
1723,3,12,31,0.0189795178398069,41.3111512654747,1
1724,3,12,32,0.0190058922216695,41.3111512655415,1
1725,3,12,33,0.0190342339666537,41.3111512655391,1
1726,3,12,34,0.0177264000342284,41.3111512662125,1
1727,3,12,35,0.0177112160002691,41.3111512662311,1
1728,3,12,36,0.0176946005201193,41.3111512663667,1
1729,3,12,37,0.0176779756873323,41.3111512660768,1
1730,3,12,38,0.0176613494637782,41.3111512662282,1
1731,3,12,39,0.0176446446170366,41.311151266166,1
1732,3,12,40,0.0176295582537583,41.3111512662274,1
1733,3,13,14,2.68751885944647e-07,0,0
1734,3,13,15,0.00053581502525081,41.3111512664549,1
1735,3,13,16,0.00053732628971115,41.3111512661478,1
1736,3,13,17,0.000538583575427607,41.3111512660489,1
1737,3,13,18,0.000539984623444113,41.3111512660013,1
1738,3,13,19,0.00723700187949204,41.3111512661897,1
1739,3,13,20,0.00730065379757163,41.3111512660288,1
1740,3,13,21,0.00736204998531668,41.3111512664413,1
1741,3,13,22,0.00742052414505765,41.3111512661814,1
1742,3,13,23,0.00804244215648723,41.311151266337,1
1743,3,13,24,0.00807582334493632,0,0
1744,3,13,25,0.00810573330369285,41.3111512659008,1
1745,3,13,26,0.00813688150850558,41.3111512659079,1
1746,3,13,27,0.0188975465676555,41.311151264967,1
1747,3,13,28,0.0189243119742096,41.3111512650718,1
1748,3,13,29,0.0189509188588543,41.3111512650053,1
1749,3,13,30,0.0189772934372536,41.3111512652167,1
1750,3,13,31,0.0190034034506127,41.3111512651052,1
1751,3,13,32,0.0190298083324663,41.3111512649259,1
1752,3,13,33,0.0190581827135343,41.3111512653101,1
1753,3,13,34,0.0177487763025595,41.3111512661859,1
1754,3,13,35,0.0177335716209439,41.3111512662422,1
1755,3,13,36,0.0177169335506458,41.3111512663446,1
1756,3,13,37,0.0177002860893884,41.311151266274,1
1757,3,13,38,0.0176836372379871,41.3111512663501,1
1758,3,13,39,0.0176669096624145,41.3111512662353,1
1759,3,13,40,0.0176518027657083,41.3111512663065,1
1760,3,14,15,0.000536016861492206,41.3111512664067,1
1761,3,14,16,0.000537529825895138,41.3111512663036,1
1762,3,14,17,0.000538788491377495,41.3111512661668,1
1763,3,14,18,0.000540191112415754,41.3111512662469,1
1764,3,14,19,0.00724675781602672,41.3111512662771,1
1765,3,14,20,0.00731048958050611,41.3111512664591,1
1766,3,14,21,0.00737196211501379,41.3111512661723,1
1767,3,14,22,0.00743050820257084,41.3111512660222,1
1768,3,14,23,0.00805311736932681,41.311151266303,1
1769,3,14,24,0.00808652828577611,41.3111512660083,1
1770,3,14,25,0.00811646348765261,41.3111512662993,1
1771,3,14,26,0.00814763638972872,41.3111512663743,1
1772,3,14,27,0.0189203104736839,41.3111512650413,1
1773,3,14,28,0.0189471053952777,41.3111512654342,1
1774,3,14,29,0.0189737414737658,41.3111512652119,1
1775,3,14,30,0.0190001449046177,41.3111512650293,1
1776,3,14,31,0.0190262833497983,41.3111512653287,1
1777,3,14,32,0.0190527168098761,41.3111512650908,1
1778,3,14,33,0.0190811217348396,41.3111512652738,1
1779,3,14,34,0.0177702264438913,41.311151266188,1
1780,3,14,35,0.017755001619597,41.3111512662382,1
1781,3,14,36,0.0177383415125182,41.3111512662652,1
1782,3,14,37,0.017721671971483,41.3111512661569,1
1783,3,14,38,0.0177050010414632,41.3111512662671,1
1784,3,14,39,0.0176882512900575,41.311151266303,1
1785,3,14,40,0.0176731243580335,41.3111512661728,1
1786,3,15,16,2.25422360445665e-06,0,0
1787,3,15,17,4.06084711765917e-06,41.3111512662588,1
1788,3,15,18,6.14480058723873e-06,41.3111512660208,1
1789,3,15,19,0.0140154853578202,41.3111512661218,1
1790,3,15,20,0.0141268729922395,41.3111512661606,1
1791,3,15,21,0.0142329774263482,41.3111512661799,1
1792,3,15,22,0.0143324662164528,41.3111512658664,1
1793,3,15,23,0.0152433651815594,0,0
1794,3,15,24,0.0152775646646102,41.3111512663071,1
1795,3,15,25,0.0153054295083753,41.3111512661921,1
1796,3,15,26,0.0153312761296767,41.3111512662782,1
1797,3,15,27,0.0311924624570133,41.3111512661281,1
1798,3,15,28,0.0312312058974473,41.3111512661294,1
1799,3,15,29,0.0312694280156526,41.3111512662021,1
1800,3,15,30,0.0313071439625963,41.3111512662242,1
1801,3,15,31,0.0313442199821033,41.3111512660851,1
1802,3,15,32,0.0313813664370626,41.3111512662061,1
1803,3,15,33,0.0314209527628745,41.3111512661682,1
1804,3,15,34,0.0294359300707846,41.3111512662519,1
1805,3,15,35,0.0294071902012814,41.3111512662602,1
1806,3,15,36,0.0293757505236863,41.3111512662343,1
1807,3,15,37,0.0293442321749115,41.3111512662442,1
1808,3,15,38,0.0293127171813142,41.3111512664105,1
1809,3,15,39,0.0292810674925598,41.311151266335,1
1810,3,15,40,0.0292524682323975,41.3111512663905,1
1811,3,16,17,1.80642957084182e-06,42.3062688026819,1
1812,3,16,18,3.89036648490479e-06,41.3111512664081,1
1813,3,16,19,0.0140245692472672,41.3111512659816,1
1814,3,16,20,0.0141360032605969,41.3111512662569,1
1815,3,16,21,0.0142421486624345,41.3111512663168,1
1816,3,16,22,0.0143416720541099,41.3111512663492,1
1817,3,16,23,0.0152525237397875,41.3111512663335,1
1818,3,16,24,0.0152866792446023,41.3111512661441,1
1819,3,16,25,0.0153144968470886,41.3111512663991,1
1820,3,16,26,0.0153402853253055,41.311151266346,1
1821,3,16,27,0.0312009369569594,41.3111512661186,1
1822,3,16,28,0.031239677068583,41.311151266193,1
1823,3,16,29,0.0312778950545068,41.3111512661296,1
1824,3,16,30,0.0313156064188485,41.3111512663079,1
1825,3,16,31,0.0313526771638901,41.3111512661382,1
1826,3,16,32,0.0313898173025077,41.3111512664262,1
1827,3,16,33,0.0314293959077593,41.3111512661498,1
1828,3,16,34,0.0294442832603569,41.3111512661869,1
1829,3,16,35,0.0294155262976578,41.3111512660934,1
1830,3,16,36,0.0293840679424666,41.3111512662516,1
1831,3,16,37,0.0293525307337126,41.3111512661472,1
1832,3,16,38,0.0293209968954479,41.3111512663757,1
1833,3,16,39,0.0292893283133186,41.3111512663279,1
1834,3,16,40,0.0292607119451584,41.3111512663924,1
1835,3,17,18,2.08410293897343e-06,0,0
